Name,Sequence Name,Type,Minimum,Maximum,Length,Direction,locus_tag,old_locus_tag
WP_010968439.1,NC_003047.1,CDS,<85913,>86142,>230,reverse,SM_RS01175,SMc02902
nudC,NC_003047.1,gene,<86146,>86471,>326,reverse,SM_RS01180,SMc02903
WP_003533418.1,NC_003047.1,CDS,<86146,>86471,>326,reverse,SM_RS01180,SMc02903
SM_RS01195,NC_003047.1,gene,<86709,>87334,>626,forward,SM_RS01195,SMc02905
WP_010968441.1,NC_003047.1,CDS,<86709,>87334,>626,forward,SM_RS01195,SMc02905
SM_RS01200,NC_003047.1,gene,<87372,>87478,>107,forward,SM_RS01200,SMc02906
WP_003533413.1,NC_003047.1,CDS,<87372,>87478,>107,forward,SM_RS01200,SMc02906
SM_RS01205,NC_003047.1,gene,<87505,>87707,>203,forward,SM_RS01205,SMc02907
WP_003533411.1,NC_003047.1,CDS,<87505,>87707,>203,forward,SM_RS01205,SMc02907
recR,NC_003047.1,gene,<87726,>87926,>201,forward,SM_RS01210,SMc02908
WP_003533410.1,NC_003047.1,CDS,<87726,>87926,>201,forward,SM_RS01210,SMc02908
SM_RS01215,NC_003047.1,gene,<87940,>88351,>412,forward,SM_RS01215,SMc02909
WP_010968442.1,NC_003047.1,CDS,<87940,>88351,>412,forward,SM_RS01215,SMc02909
SM_RS01220,NC_003047.1,gene,<88422,>88972,>551,reverse,SM_RS01220,SMc02910
WP_010968443.1,NC_003047.1,CDS,<88422,>88972,>551,reverse,SM_RS01220,SMc02910
rimP,NC_003047.1,gene,<89048,>89252,>205,forward,SM_RS01225,SMc02911
WP_003534362.1,NC_003047.1,CDS,<89048,>89252,>205,forward,SM_RS01225,SMc02911
nusA,NC_003047.1,gene,<89269,>89810,>542,forward,SM_RS01230,SMc02912
WP_010968444.1,NC_003047.1,CDS,<89269,>89810,>542,forward,SM_RS01230,SMc02912
SM_RS01235,NC_003047.1,gene,<89814,>90043,>230,forward,SM_RS01235,SMc02913
WP_003534364.1,NC_003047.1,CDS,<89814,>90043,>230,forward,SM_RS01235,SMc02913
infB,NC_003047.1,gene,<90080,>90968,>889,forward,SM_RS01240,SMc02914
WP_010968445.1,NC_003047.1,CDS,<90080,>90968,>889,forward,SM_RS01240,SMc02914
exon,NC_003047.1,exon,80851,80880,30,forward,SM_RS01090,SMc02915
SM_RS01090,NC_003047.1,gene,80851,80880,30,forward,SM_RS01090,SMc02915
tRNA,NC_003047.1,tRNA,80851,80880,30,forward,SM_RS01090,SMc02915
CDS,NC_003047.1,CDS,<62817,>62915,>99,reverse,SM_RS00845,SMc02937
SM_RS00845,NC_003047.1,pseudogene,<62817,>62915,>99,reverse,SM_RS00845,SMc02937
tilS,NC_003047.1,gene,981407,981860,454,reverse,SM_RS14010,SMc02940
WP_010970161.1,NC_003047.1,CDS,981407,981860,454,reverse,SM_RS14010,SMc02940
WP_010970162.1,NC_003047.1,CDS,<981865,>982209,>345,reverse,SM_RS14015,SMc02941
ybgF,NC_003047.1,gene,<981865,>982209,>345,reverse,SM_RS14015,SMc02941
pal,NC_003047.1,gene,<982275,>982450,>176,reverse,SM_RS14020,SMc02942
WP_003527588.1,NC_003047.1,CDS,<982275,>982450,>176,reverse,SM_RS14020,SMc02942
SM_RS14675,NC_003047.1,gene,<1032296,>1032635,>340,reverse,SM_RS14675,SMc02975
WP_003528919.1,NC_003047.1,CDS,<1032296,>1032635,>340,reverse,SM_RS14675,SMc02975
SM_RS14680,NC_003047.1,gene,<1032673,>1032839,>167,reverse,SM_RS14680,SMc02976
WP_003528917.1,NC_003047.1,CDS,<1032673,>1032839,>167,reverse,SM_RS14680,SMc02976
SM_RS14685,NC_003047.1,gene,1032878,1033141,264,forward,SM_RS14685,SMc02977
WP_010970254.1,NC_003047.1,CDS,1032878,1033141,264,forward,SM_RS14685,SMc02977
SM_RS14690,NC_003047.1,gene,<1033181,>1033548,>368,forward,SM_RS14690,SMc02978
WP_010970255.1,NC_003047.1,CDS,<1033181,>1033548,>368,forward,SM_RS14690,SMc02978
SM_RS14695,NC_003047.1,gene,1033571,1033900,330,forward,SM_RS14695,SMc02979
WP_010970256.1,NC_003047.1,CDS,1033571,1033900,330,forward,SM_RS14695,SMc02979
SM_RS14700,NC_003047.1,gene,1033927,1034075,149,reverse,SM_RS14700,SMc02980
WP_003528909.1,NC_003047.1,CDS,1033927,1034075,149,reverse,SM_RS14700,SMc02980
SM_RS14705,NC_003047.1,gene,<1034169,>1034379,>211,forward,SM_RS14705,SMc02981
WP_010970257.1,NC_003047.1,CDS,<1034169,>1034379,>211,forward,SM_RS14705,SMc02981
SM_RS14710,NC_003047.1,gene,<1034413,>1034608,>196,reverse,SM_RS14710,SMc02982
WP_010970258.1,NC_003047.1,CDS,<1034413,>1034608,>196,reverse,SM_RS14710,SMc02982
odc2,NC_003047.1,gene,1034638,1035017,380,reverse,SM_RS14715,SMc02983
WP_010970259.1,NC_003047.1,CDS,1034638,1035017,380,reverse,SM_RS14715,SMc02983
SM_RS14720,NC_003047.1,gene,<1035214,>1035510,>297,forward,SM_RS14720,SMc02984
WP_010970260.1,NC_003047.1,CDS,<1035214,>1035510,>297,forward,SM_RS14720,SMc02984
SM_RS14725,NC_003047.1,gene,1035551,1035765,215,forward,SM_RS14725,SMc02985
WP_003528900.1,NC_003047.1,CDS,1035551,1035765,215,forward,SM_RS14725,SMc02985
SM_RS14730,NC_003047.1,gene,<1035764,>1036107,>344,forward,SM_RS14730,SMc02986
WP_010970261.1,NC_003047.1,CDS,<1035764,>1036107,>344,forward,SM_RS14730,SMc02986
SM_RS14735,NC_003047.1,gene,1036150,1036297,148,reverse,SM_RS14735,SMc02987
WP_010970262.1,NC_003047.1,CDS,1036150,1036297,148,reverse,SM_RS14735,SMc02987
SM_RS14740,NC_003047.1,gene,<1036298,>1036376,>79,reverse,SM_RS14740,SMc02988
WP_003528894.1,NC_003047.1,CDS,<1036298,>1036376,>79,reverse,SM_RS14740,SMc02988
SM_RS14745,NC_003047.1,gene,<1036435,>1036504,>70,reverse,SM_RS14745,SMc02989
WP_003528892.1,NC_003047.1,CDS,<1036435,>1036504,>70,reverse,SM_RS14745,SMc02989
SM_RS03220,NC_003047.1,gene,232591,232917,327,forward,SM_RS03220,SMc03000
WP_010968716.1,NC_003047.1,CDS,232591,232917,327,forward,SM_RS03220,SMc03000
SM_RS03225,NC_003047.1,gene,<232918,>233251,>334,forward,SM_RS03225,SMc03001
WP_010968717.1,NC_003047.1,CDS,<232918,>233251,>334,forward,SM_RS03225,SMc03001
rhaM,NC_003047.1,gene,233256,233360,105,forward,SM_RS03230,SMc03002
WP_003529957.1,NC_003047.1,CDS,233256,233360,105,forward,SM_RS03230,SMc03002
SM_RS03235,NC_003047.1,gene,<233360,>233821,>462,forward,SM_RS03235,SMc03003
WP_010968718.1,NC_003047.1,CDS,<233360,>233821,>462,forward,SM_RS03235,SMc03003
SM_RS03240,NC_003047.1,gene,234058,234591,534,forward,SM_RS03240,SMc03004
WP_003529954.1,NC_003047.1,CDS,234058,234591,534,forward,SM_RS03240,SMc03004
SM_RS03245,NC_003047.1,gene,<234601,>234697,>97,forward,SM_RS03245,SMc03005
WP_010968719.1,NC_003047.1,CDS,<234601,>234697,>97,forward,SM_RS03245,SMc03005
SM_RS03250,NC_003047.1,gene,<234700,>234820,>121,forward,SM_RS03250,SMc03006
WP_003529950.1,NC_003047.1,CDS,<234700,>234820,>121,forward,SM_RS03250,SMc03006
SM_RS03255,NC_003047.1,gene,234828,235586,759,forward,SM_RS03255,SMc03007
WP_003529948.1,NC_003047.1,CDS,234828,235586,759,forward,SM_RS03255,SMc03007
SM_RS03260,NC_003047.1,gene,<235589,>235743,>155,forward,SM_RS03260,SMc03008
WP_003529946.1,NC_003047.1,CDS,<235589,>235743,>155,forward,SM_RS03260,SMc03008
cheR,NC_003047.1,gene,<235744,>236045,>302,forward,SM_RS03265,SMc03009
WP_003529944.1,NC_003047.1,CDS,<235744,>236045,>302,forward,SM_RS03265,SMc03009
cheB,NC_003047.1,gene,236045,236394,350,forward,SM_RS03270,SMc03010
WP_010968720.1,NC_003047.1,CDS,236045,236394,350,forward,SM_RS03270,SMc03010
SM_RS03275,NC_003047.1,gene,<236395,>236523,>129,forward,SM_RS03275,SMc03011
WP_003529938.1,NC_003047.1,CDS,<236395,>236523,>129,forward,SM_RS03275,SMc03011
cheD,NC_003047.1,gene,<236524,>236706,>183,forward,SM_RS03280,SMc03012
WP_003529934.1,NC_003047.1,CDS,<236524,>236706,>183,forward,SM_RS03280,SMc03012
SM_RS03285,NC_003047.1,gene,236717,236841,125,forward,SM_RS03285,SMc03013
WP_010968721.1,NC_003047.1,CDS,236717,236841,125,forward,SM_RS03285,SMc03013
fliF,NC_003047.1,gene,237197,237754,558,forward,SM_RS03290,SMc03014
WP_010968722.1,NC_003047.1,CDS,237197,237754,558,forward,SM_RS03290,SMc03014
SM_RS03295,NC_003047.1,gene,<238031,>238275,>245,forward,SM_RS03295,SMc03015
WP_010968723.1,NC_003047.1,CDS,<238031,>238275,>245,forward,SM_RS03295,SMc03015
SM_RS03300,NC_003047.1,gene,238280,238526,247,forward,SM_RS03300,SMc03016
WP_003529926.1,NC_003047.1,CDS,238280,238526,247,forward,SM_RS03300,SMc03016
SM_RS03305,NC_003047.1,gene,<238530,>238677,>148,reverse,SM_RS03305,SMc03017
WP_010968724.1,NC_003047.1,CDS,<238530,>238677,>148,reverse,SM_RS03305,SMc03017
flhB,NC_003047.1,gene,<238678,>239037,>360,reverse,SM_RS03310,SMc03018
WP_010968725.1,NC_003047.1,CDS,<238678,>239037,>360,reverse,SM_RS03310,SMc03018
fliG,NC_003047.1,gene,<239109,>239453,>345,reverse,SM_RS03315,SMc03019
WP_003529920.1,NC_003047.1,CDS,<239109,>239453,>345,reverse,SM_RS03315,SMc03019
fliN,NC_003047.1,gene,<239484,>239681,>198,reverse,SM_RS03320,SMc03020
WP_013844029.1,NC_003047.1,CDS,<239484,>239681,>198,reverse,SM_RS03320,SMc03020
SM_RS03325,NC_003047.1,gene,239701,240016,316,reverse,SM_RS03325,SMc03021
WP_010968727.1,NC_003047.1,CDS,239701,240016,316,reverse,SM_RS03325,SMc03021
motA,NC_003047.1,gene,<240018,>240309,>292,reverse,SM_RS03330,SMc03022
WP_003529914.1,NC_003047.1,CDS,<240018,>240309,>292,reverse,SM_RS03330,SMc03022
SM_RS03335,NC_003047.1,gene,<240377,>240635,>259,forward,SM_RS03335,SMc03023
WP_010968728.1,NC_003047.1,CDS,<240377,>240635,>259,forward,SM_RS03335,SMc03023
flgF,NC_003047.1,gene,<240637,>240877,>241,forward,SM_RS03340,SMc03024
WP_010968729.1,NC_003047.1,CDS,<240637,>240877,>241,forward,SM_RS03340,SMc03024
fliI,NC_003047.1,gene,<240894,>241360,>467,forward,SM_RS03345,SMc03025
WP_010968730.1,NC_003047.1,CDS,<240894,>241360,>467,forward,SM_RS03345,SMc03025
SM_RS03350,NC_003047.1,gene,<241361,>241543,>183,forward,SM_RS03350,SMc03026
WP_003529906.1,NC_003047.1,CDS,<241361,>241543,>183,forward,SM_RS03350,SMc03026
flgB,NC_003047.1,gene,<241647,>241772,>126,forward,SM_RS03355,SMc03027
WP_003529904.1,NC_003047.1,CDS,<241647,>241772,>126,forward,SM_RS03355,SMc03027
flgC,NC_003047.1,gene,<241776,>241914,>139,forward,SM_RS03360,SMc03028
WP_003529902.1,NC_003047.1,CDS,<241776,>241914,>139,forward,SM_RS03360,SMc03028
SM_RS03365,NC_003047.1,gene,<241916,>242026,>111,forward,SM_RS03365,SMc03029
WP_010968731.1,NC_003047.1,CDS,<241916,>242026,>111,forward,SM_RS03365,SMc03029
flgG,NC_003047.1,gene,242031,242293,263,forward,SM_RS03370,SMc03030
WP_003529896.1,NC_003047.1,CDS,242031,242293,263,forward,SM_RS03370,SMc03030
flgA,NC_003047.1,gene,242300,242469,170,forward,SM_RS03375,SMc03031
WP_015445553.1,NC_003047.1,CDS,242300,242469,170,forward,SM_RS03375,SMc03031
SM_RS03380,NC_003047.1,gene,<242469,>242839,>371,forward,SM_RS03380,SMc03032
WP_003529892.1,NC_003047.1,CDS,<242469,>242839,>371,forward,SM_RS03380,SMc03032
SM_RS03385,NC_003047.1,gene,<242840,>243018,>179,forward,SM_RS03385,SMc03033
WP_010968733.1,NC_003047.1,CDS,<242840,>243018,>179,forward,SM_RS03385,SMc03033
flgH,NC_003047.1,gene,243018,243254,237,forward,SM_RS03390,SMc03034
WP_003529888.1,NC_003047.1,CDS,243018,243254,237,forward,SM_RS03390,SMc03034
SM_RS03395,NC_003047.1,gene,243260,243423,164,forward,SM_RS03395,SMc03035
WP_010968734.1,NC_003047.1,CDS,243260,243423,164,forward,SM_RS03395,SMc03035
fliP,NC_003047.1,gene,<243427,>243671,>245,forward,SM_RS03400,SMc03036
WP_010968735.1,NC_003047.1,CDS,<243427,>243671,>245,forward,SM_RS03400,SMc03036
SM_RS03405,NC_003047.1,gene,<243763,>244156,>394,forward,SM_RS03405,SMc03037
WP_010968736.1,NC_003047.1,CDS,<243763,>244156,>394,forward,SM_RS03405,SMc03037
SM_RS03410,NC_003047.1,gene,<244272,>244665,>394,forward,SM_RS03410,SMc03038
WP_010968737.1,NC_003047.1,CDS,<244272,>244665,>394,forward,SM_RS03410,SMc03038
SM_RS03415,NC_003047.1,gene,<244755,>245155,>401,forward,SM_RS03415,SMc03039
WP_010968738.1,NC_003047.1,CDS,<244755,>245155,>401,forward,SM_RS03415,SMc03039
SM_RS03420,NC_003047.1,gene,<245263,>245583,>321,forward,SM_RS03420,SMc03040
WP_010968739.1,NC_003047.1,CDS,<245263,>245583,>321,forward,SM_RS03420,SMc03040
SM_RS03425,NC_003047.1,gene,<245703,>245917,>215,forward,SM_RS03425,SMc03041
WP_010968740.1,NC_003047.1,CDS,<245703,>245917,>215,forward,SM_RS03425,SMc03041
SM_RS03430,NC_003047.1,gene,<245918,>246311,>394,forward,SM_RS03430,SMc03042
WP_010968741.1,NC_003047.1,CDS,<245918,>246311,>394,forward,SM_RS03430,SMc03042
motC,NC_003047.1,gene,<246314,>246747,>434,forward,SM_RS03435,SMc03043
WP_010968742.1,NC_003047.1,CDS,<246314,>246747,>434,forward,SM_RS03435,SMc03043
SM_RS03440,NC_003047.1,gene,246747,247222,476,forward,SM_RS03440,SMc03044
WP_010968743.1,NC_003047.1,CDS,246747,247222,476,forward,SM_RS03440,SMc03044
SM_RS03445,NC_003047.1,gene,<247207,>247389,>183,forward,SM_RS03445,SMc03045
WP_017263445.1,NC_003047.1,CDS,<247207,>247389,>183,forward,SM_RS03445,SMc03045
SM_RS03450,NC_003047.1,gene,<247481,>247703,>223,forward,SM_RS03450,SMc03046
WP_010968745.1,NC_003047.1,CDS,<247481,>247703,>223,forward,SM_RS03450,SMc03046
SM_RS03455,NC_003047.1,gene,<247735,>248140,>406,forward,SM_RS03455,SMc03047
WP_010968746.1,NC_003047.1,CDS,<247735,>248140,>406,forward,SM_RS03455,SMc03047
flgK,NC_003047.1,gene,<248170,>248641,>472,forward,SM_RS03460,SMc03048
WP_010968747.1,NC_003047.1,CDS,<248170,>248641,>472,forward,SM_RS03460,SMc03048
SM_RS03465,NC_003047.1,gene,248643,248988,346,forward,SM_RS03465,SMc03049
WP_010968748.1,NC_003047.1,CDS,248643,248988,346,forward,SM_RS03465,SMc03049
flaF,NC_003047.1,gene,<249002,>249116,>115,forward,SM_RS03470,SMc03050
WP_003529863.1,NC_003047.1,CDS,<249002,>249116,>115,forward,SM_RS03470,SMc03050
flbT,NC_003047.1,gene,249116,249265,150,forward,SM_RS03475,SMc03051
WP_003529861.1,NC_003047.1,CDS,249116,249265,150,forward,SM_RS03475,SMc03051
flgD,NC_003047.1,gene,<249263,>249400,>138,forward,SM_RS03480,SMc03052
WP_003529859.1,NC_003047.1,CDS,<249263,>249400,>138,forward,SM_RS03480,SMc03052
SM_RS03485,NC_003047.1,gene,<249404,>249491,>88,forward,SM_RS03485,SMc03053
WP_003529857.1,NC_003047.1,CDS,<249404,>249491,>88,forward,SM_RS03485,SMc03053
flhA,NC_003047.1,gene,249534,250229,696,forward,SM_RS03490,SMc03054
WP_010968749.1,NC_003047.1,CDS,249534,250229,696,forward,SM_RS03490,SMc03054
fliR,NC_003047.1,gene,<250229,>250478,>250,forward,SM_RS03495,SMc03055
WP_010968750.1,NC_003047.1,CDS,<250229,>250478,>250,forward,SM_RS03495,SMc03055
SM_RS03500,NC_003047.1,gene,250481,250618,138,forward,SM_RS03500,SMc03056
WP_003529852.1,NC_003047.1,CDS,250481,250618,138,forward,SM_RS03500,SMc03056
SM_RS03515,NC_003047.1,gene,251001,251189,189,forward,SM_RS03515,SMc03057
WP_010968752.1,NC_003047.1,CDS,251001,251189,189,forward,SM_RS03515,SMc03057
SM_RS03520,NC_003047.1,gene,<251202,>251530,>329,reverse,SM_RS03520,SMc03058
WP_010968753.1,NC_003047.1,CDS,<251202,>251530,>329,reverse,SM_RS03520,SMc03058
folD,NC_003047.1,gene,<251638,>251936,>299,forward,SM_RS03525,SMc03059
WP_010968754.1,NC_003047.1,CDS,<251638,>251936,>299,forward,SM_RS03525,SMc03059
SM_RS03530,NC_003047.1,gene,<252124,>252479,>356,reverse,SM_RS03530,SMc03060
WP_010968755.1,NC_003047.1,CDS,<252124,>252479,>356,reverse,SM_RS03530,SMc03060
SM_RS03535,NC_003047.1,gene,252586,253044,459,forward,SM_RS03535,SMc03061
WP_010968756.1,NC_003047.1,CDS,252586,253044,459,forward,SM_RS03535,SMc03061
SM_RS03540,NC_003047.1,gene,<253129,>253464,>336,forward,SM_RS03540,SMc03062
WP_003529835.1,NC_003047.1,CDS,<253129,>253464,>336,forward,SM_RS03540,SMc03062
SM_RS03545,NC_003047.1,gene,253466,253846,381,forward,SM_RS03545,SMc03063
WP_003529834.1,NC_003047.1,CDS,253466,253846,381,forward,SM_RS03545,SMc03063
SM_RS03550,NC_003047.1,gene,<253859,>254407,>549,forward,SM_RS03550,SMc03064
WP_027987980.1,NC_003047.1,CDS,<253859,>254407,>549,forward,SM_RS03550,SMc03064
ugpC,NC_003047.1,gene,254415,254777,363,forward,SM_RS03555,SMc03065
WP_003529832.1,NC_003047.1,CDS,254415,254777,363,forward,SM_RS03555,SMc03065
SM_RS03560,NC_003047.1,gene,<254812,>254947,>136,forward,SM_RS03560,SMc03066
WP_010968758.1,NC_003047.1,CDS,<254812,>254947,>136,forward,SM_RS03560,SMc03066
SM_RS03565,NC_003047.1,gene,<255039,>255425,>387,reverse,SM_RS03565,SMc03067
WP_003537933.1,NC_003047.1,CDS,<255039,>255425,>387,reverse,SM_RS03565,SMc03067
edd,NC_003047.1,gene,<255546,>256151,>606,reverse,SM_RS03570,SMc03068
WP_003527052.1,NC_003047.1,CDS,<255546,>256151,>606,reverse,SM_RS03570,SMc03068
pgl,NC_003047.1,gene,<256183,>256414,>232,reverse,SM_RS03575,SMc03069
WP_003527053.1,NC_003047.1,CDS,<256183,>256414,>232,reverse,SM_RS03575,SMc03069
WP_003527054.1,NC_003047.1,CDS,<256419,>256909,>491,reverse,SM_RS03580,SMc03070
zwf,NC_003047.1,gene,<256419,>256909,>491,reverse,SM_RS03580,SMc03070
SM_RS03505,NC_003047.1,gene,<250652,>250835,>184,forward,SM_RS03505,SMc03071
WP_010968751.1,NC_003047.1,CDS,<250652,>250835,>184,forward,SM_RS03505,SMc03071
SM_RS03510,NC_003047.1,gene,<250879,>251000,>122,forward,SM_RS03510,SMc03072
WP_003529850.1,NC_003047.1,CDS,<250879,>251000,>122,forward,SM_RS03510,SMc03072
exon,NC_003047.1,exon,<1070843,1070867,>25,reverse,SM_RS15210,SMc03073
SM_RS15210,NC_003047.1,gene,<1070843,1070867,>25,reverse,SM_RS15210,SMc03073
tRNA,NC_003047.1,tRNA,<1070843,1070867,>25,reverse,SM_RS15210,SMc03073
exon,NC_003047.1,exon,<1070771,1070795,>25,reverse,SM_RS15205,SMc03074
SM_RS15205,NC_003047.1,gene,<1070771,1070795,>25,reverse,SM_RS15205,SMc03074
tRNA,NC_003047.1,tRNA,<1070771,1070795,>25,reverse,SM_RS15205,SMc03074
exon,NC_003047.1,exon,<1069407,1069431,>25,reverse,SM_RS15190,SMc03075
SM_RS15190,NC_003047.1,gene,<1069407,1069431,>25,reverse,SM_RS15190,SMc03075
tRNA,NC_003047.1,tRNA,<1069407,1069431,>25,reverse,SM_RS15190,SMc03075
exon,NC_003047.1,exon,<1077380,1077404,>25,forward,SM_RS15290,SMc03076
SM_RS15290,NC_003047.1,gene,<1077380,1077404,>25,forward,SM_RS15290,SMc03076
tRNA,NC_003047.1,tRNA,<1077380,1077404,>25,forward,SM_RS15290,SMc03076
SM_RS15390,NC_003047.1,gene,<1086224,1086538,>315,reverse,SM_RS15390,SMc03084
WP_011970797.1,NC_003047.1,CDS,<1086224,1086538,>315,reverse,SM_RS15390,SMc03084
fdhD,NC_003047.1,gene,1087385,1087675,291,reverse,SM_RS15405,SMc03085
WP_003528554.1,NC_003047.1,CDS,1087385,1087675,291,reverse,SM_RS15405,SMc03085
SM_RS15400,NC_003047.1,gene,<1087302,>1087378,>77,reverse,SM_RS15400,SMc03086
WP_010970348.1,NC_003047.1,CDS,<1087302,>1087378,>77,reverse,SM_RS15400,SMc03086
SM_RS15395,NC_003047.1,gene,<1086660,>1087252,>593,forward,SM_RS15395,SMc03087
WP_010970347.1,NC_003047.1,CDS,<1086660,>1087252,>593,forward,SM_RS15395,SMc03087
SM_RS15385,NC_003047.1,gene,<1086055,>1086213,>159,forward,SM_RS15385,SMc03090
WP_003528560.1,NC_003047.1,CDS,<1086055,>1086213,>159,forward,SM_RS15385,SMc03090
rocF,NC_003047.1,gene,<1085688,>1085994,>307,forward,SM_RS15380,SMc03091
WP_003528561.1,NC_003047.1,CDS,<1085688,>1085994,>307,forward,SM_RS15380,SMc03091
SM_RS15375,NC_003047.1,gene,1085491,1085635,145,reverse,SM_RS15375,SMc03092
WP_003528562.1,NC_003047.1,CDS,1085491,1085635,145,reverse,SM_RS15375,SMc03092
SM_RS15370,NC_003047.1,gene,<1085262,>1085420,>159,reverse,SM_RS15370,SMc03093
WP_010970346.1,NC_003047.1,CDS,<1085262,>1085420,>159,reverse,SM_RS15370,SMc03093
SM_RS15365,NC_003047.1,gene,1084986,1085247,262,forward,SM_RS15365,SMc03094
WP_010970345.1,NC_003047.1,CDS,1084986,1085247,262,forward,SM_RS15365,SMc03094
SM_RS15360,NC_003047.1,gene,1084822,1084944,123,forward,SM_RS15360,SMc03095
WP_003528566.1,NC_003047.1,CDS,1084822,1084944,123,forward,SM_RS15360,SMc03095
SM_RS15355,NC_003047.1,gene,<1082905,>1084773,>1869,forward,SM_RS15355,SMc03096
WP_010970344.1,NC_003047.1,CDS,<1082905,>1084773,>1869,forward,SM_RS15355,SMc03096
SM_RS15350,NC_003047.1,gene,1082226,1082863,638,forward,SM_RS15350,SMc03097
WP_013844890.1,NC_003047.1,CDS,1082226,1082863,638,forward,SM_RS15350,SMc03097
SM_RS15345,NC_003047.1,gene,<1081841,>1082131,>291,forward,SM_RS15345,SMc03098
WP_010970342.1,NC_003047.1,CDS,<1081841,>1082131,>291,forward,SM_RS15345,SMc03098
SM_RS15340,NC_003047.1,gene,<1081181,>1081770,>590,reverse,SM_RS15340,SMc03099
WP_010970341.1,NC_003047.1,CDS,<1081181,>1081770,>590,reverse,SM_RS15340,SMc03099
SM_RS15335,NC_003047.1,gene,<1081009,>1081091,>83,forward,SM_RS15335,SMc03100
WP_003528572.1,NC_003047.1,CDS,<1081009,>1081091,>83,forward,SM_RS15335,SMc03100
SM_RS15330,NC_003047.1,gene,1080705,1080867,163,reverse,SM_RS15330,SMc03101
WP_010970340.1,NC_003047.1,CDS,1080705,1080867,163,reverse,SM_RS15330,SMc03101
SM_RS15325,NC_003047.1,gene,<1079890,>1080670,>781,reverse,SM_RS15325,SMc03102
WP_010970339.1,NC_003047.1,CDS,<1079890,>1080670,>781,reverse,SM_RS15325,SMc03102
SM_RS15320,NC_003047.1,gene,<1079619,>1079883,>265,reverse,SM_RS15320,SMc03103
WP_010970338.1,NC_003047.1,CDS,<1079619,>1079883,>265,reverse,SM_RS15320,SMc03103
hemA,NC_003047.1,gene,<1079098,>1079501,>404,reverse,SM_RS15315,SMc03104
WP_013844889.1,NC_003047.1,CDS,<1079098,>1079501,>404,reverse,SM_RS15315,SMc03104
dxr,NC_003047.1,gene,<1078650,>1079040,>391,forward,SM_RS15310,SMc03105
WP_004435056.1,NC_003047.1,CDS,<1078650,>1079040,>391,forward,SM_RS15310,SMc03105
SM_RS15305,NC_003047.1,gene,1078354,1078595,242,reverse,SM_RS15305,SMc03106
WP_010970336.1,NC_003047.1,CDS,1078354,1078595,242,reverse,SM_RS15305,SMc03106
SM_RS15300,NC_003047.1,gene,1078098,1078338,241,reverse,SM_RS15300,SMc03107
WP_004435060.1,NC_003047.1,CDS,1078098,1078338,241,reverse,SM_RS15300,SMc03107
SM_RS15295,NC_003047.1,gene,<1077535,>1077930,>396,forward,SM_RS15295,SMc03108
WP_010970335.1,NC_003047.1,CDS,<1077535,>1077930,>396,forward,SM_RS15295,SMc03108
SM_RS15285,NC_003047.1,gene,1077017,1077315,299,reverse,SM_RS15285,SMc03109
WP_010970334.1,NC_003047.1,CDS,1077017,1077315,299,reverse,SM_RS15285,SMc03109
SM_RS15280,NC_003047.1,gene,1076827,1076991,165,reverse,SM_RS15280,SMc03110
WP_010970333.1,NC_003047.1,CDS,1076827,1076991,165,reverse,SM_RS15280,SMc03110
pmi,NC_003047.1,gene,<1076436,>1076822,>387,reverse,SM_RS15275,SMc03111
WP_010970332.1,NC_003047.1,CDS,<1076436,>1076822,>387,reverse,SM_RS15275,SMc03111
metH,NC_003047.1,gene,<1075119,>1076375,>1257,reverse,SM_RS15270,SMc03112
WP_010970331.1,NC_003047.1,CDS,<1075119,>1076375,>1257,reverse,SM_RS15270,SMc03112
CDS,NC_003047.1,CDS,1074712,1075020,309,reverse,SM_RS15265,SMc03113
SM_RS15265,NC_003047.1,pseudogene,1074712,1075020,309,reverse,SM_RS15265,SMc03113
SM_RS15260,NC_003047.1,gene,<1074292,>1074691,>400,reverse,SM_RS15260,SMc03114
WP_010967204.1,NC_003047.1,CDS,<1074292,>1074691,>400,reverse,SM_RS15260,SMc03114
CDS,NC_003047.1,CDS,<1074187,>1074277,>91,reverse,SM_RS15255,SMc03115
SM_RS15255,NC_003047.1,pseudogene,<1074187,>1074277,>91,reverse,SM_RS15255,SMc03115
SM_RS15250,NC_003047.1,gene,<1073578,>1074108,>531,forward,SM_RS15250,SMc03116
WP_010970328.1,NC_003047.1,CDS,<1073578,>1074108,>531,forward,SM_RS15250,SMc03116
SM_RS15245,NC_003047.1,gene,<1073228,>1073560,>333,forward,SM_RS15245,SMc03117
WP_004435245.1,NC_003047.1,CDS,<1073228,>1073560,>333,forward,SM_RS15245,SMc03117
SM_RS15240,NC_003047.1,gene,<1072935,>1073229,>295,forward,SM_RS15240,SMc03118
WP_004435248.1,NC_003047.1,CDS,<1072935,>1073229,>295,forward,SM_RS15240,SMc03118
SM_RS15235,NC_003047.1,gene,<1072700,>1072932,>233,forward,SM_RS15235,SMc03119
WP_010970327.1,NC_003047.1,CDS,<1072700,>1072932,>233,forward,SM_RS15235,SMc03119
SM_RS15230,NC_003047.1,gene,<1072438,>1072699,>262,forward,SM_RS15230,SMc03120
